Date,CVX,CVX76,CVX_MA7,CVX_MA30
2021-02-17,5.474087769950652,5.906027659350547,5.352857555239532,5.507160310499513
2021-02-18,5.559992104126157,5.6458545643878555,5.361942699038776,5.481938954314864
2021-02-19,5.247994806587808,5.38087120357656,5.339301623392906,5.4506074962071756
2021-02-20,5.18449825053839,5.290434018231423,5.32119564216205,5.427862633074941
2021-02-21,5.249214384327444,5.208628093369798,5.31661942158169,5.407229262046436
2021-02-22,5.7387989503222,5.810319595104927,5.394337405607884,5.4109640662087575
2021-02-23,6.462531973848463,6.892577068648582,5.559588319957302,5.430955370558887
2021-02-24,6.377999010350143,5.994261229981579,5.68871849715723,5.445711039885986
2021-02-25,5.6631484907902365,5.63439158048313,5.7034551238235265,5.436715650826992
2021-02-26,5.389382076557877,5.969487575725385,5.723653305247821,5.409675570985981
2021-02-27,4.930061881767286,5.4857287179890575,5.687305252566235,5.3599558815284185
2021-02-28,4.848601416694572,5.78724706859715,5.630074828618682,5.312000828588548
2021-03-01,4.927470933350465,5.370318977297141,5.514170826194149,5.2861002426270165
2021-03-02,4.604371814413978,4.973469427667693,5.248719374846365,5.255272667282143
2021-03-03,4.545942001935232,4.9763953673949715,4.986996945072806,5.229198828002235
2021-03-04,4.551265223227975,4.985848403436951,4.828156478278197,5.2174052146530725
